,value,cash,portfolio
2012-06-29,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-02,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-03,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-04,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-05,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-06,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-09,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-10,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-11,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-12,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-13,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-16,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-17,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-18,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-19,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-20,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-23,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-24,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-25,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-26,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-27,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-30,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-31,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-01,999986.6810249004,0.0,HS300收盘价
2012-08-02,989909.0165100459,0.0,HS300收盘价
2012-08-03,997905.0094738723,0.0,HS300收盘价
2012-08-06,1011416.7960993843,0.0,HS300收盘价
2012-08-07,1012798.9242575006,0.0,HS300收盘价
2012-08-08,1013193.2123516873,0.0,HS300收盘价
2012-08-09,1022478.0610212418,0.0,HS300收盘价
2012-08-10,1017411.6709937908,0.0,HS300收盘价
2012-08-13,997137.6315701329,0.0,HS300收盘价
2012-08-14,999295.6169458422,0.0,HS300收盘价
2012-08-15,988526.8883519294,0.0,HS300收盘价
2012-08-16,983460.4983244783,0.0,HS300收盘价
2012-08-17,980836.150686828,0.0,HS300收盘价
2012-08-20,975879.9917394719,0.0,HS300收盘价
2012-08-21,980929.423139216,0.0,HS300收盘价
2012-08-22,973251.4044448949,0.0,HS300收盘价
2012-08-23,976053.8176734681,0.0,HS300收盘价
2012-08-24,964810.2475037607,0.0,HS300收盘价
2012-08-27,944680.3564156118,0.0,HS300收盘价
2012-08-28,949009.0461378107,0.0,HS300收盘价
2012-08-29,939003.4557907106,0.0,HS300收盘价
2012-08-30,937545.0138079129,0.0,HS300收盘价
2012-08-31,934789.2368055338,0.0,HS300收盘价
2012-09-03,944752.4305833664,0.0,HS300收盘价
2012-09-04,934594.2125869037,0.0,HS300收盘价
2012-09-05,932673.6479990919,0.0,HS300收盘价
2012-09-06,940279.5925256587,0.0,HS300收盘价
2012-09-07,982404.8237497206,0.0,HS300收盘价
2012-09-10,986428.2581731945,0.0,HS300收盘价
2012-09-11,980162.0452354766,0.0,HS300收盘价
2012-09-12,983630.0846015479,0.0,HS300收盘价
2012-09-13,974468.1859828684,0.0,HS300收盘价
2012-09-14,981709.5200137357,0.0,HS300收盘价
2012-09-17,957615.5496990875,0.0,HS300收盘价
2012-09-18,947665.0748920349,0.0,HS300收盘价
2012-09-19,952328.697511446,0.0,HS300收盘价
2012-09-20,931007.462826884,0.0,HS300收盘价
2012-09-21,932325.9961310993,0.0,HS300收盘价
2012-09-24,939304.471432509,0.0,HS300收盘价
2012-09-25,937027.775662851,0.0,HS300收盘价
2012-09-26,926318.4022659125,0.0,HS300收盘价
2012-09-27,954652.029507298,0.0,HS300收盘价
2012-09-28,972199.969527064,0.0,HS300收盘价
2012-10-08,962423.3206540077,0.0,CRB现货指数：综合
2012-10-09,957863.3712119437,0.0,CRB现货指数：综合
2012-10-10,956062.8761532747,0.0,CRB现货指数：综合
2012-10-11,957843.8006134799,0.0,CRB现货指数：综合
2012-10-12,955514.8993962884,0.0,CRB现货指数：综合
2012-10-15,950054.7024248898,0.0,CRB现货指数：综合
2012-10-16,949702.4316525415,0.0,CRB现货指数：综合
2012-10-17,951013.6617496158,0.0,CRB现货指数：综合
2012-10-18,953988.3927161124,0.0,CRB现货指数：综合
2012-10-19,952461.8860359365,0.0,CRB现货指数：综合
2012-10-22,949702.4316525415,0.0,CRB现货指数：综合
2012-10-23,943302.8459548808,0.0,CRB现货指数：综合
2012-10-24,940934.8035407618,0.0,CRB现货指数：综合
2012-10-25,936531.4188864081,0.0,CRB现货指数：综合
2012-10-26,934554.7884415648,0.0,CRB现货指数：综合
2012-10-29,933047.8523598526,0.0,CRB现货指数：综合
2012-10-30,932617.2991936492,0.0,CRB现货指数：综合
2012-10-31,931873.616452025,0.0,CRB现货指数：综合
2012-11-01,933752.3939045492,0.0,CRB现货指数：综合
2012-11-02,930562.3863549507,0.0,CRB现货指数：综合
2012-11-05,928644.4677054988,0.0,CRB现货指数：综合
2012-11-06,930875.5159303712,0.0,CRB现货指数：综合
2012-11-07,928898.885485528,0.0,CRB现货指数：综合
2012-11-08,935376.753577044,0.0,CRB现货指数：综合
2012-11-09,933791.5351014766,0.0,CRB现货指数：综合
2012-11-12,931873.6164520249,0.0,CRB现货指数：综合
2012-11-13,933400.1231322008,0.0,CRB现货指数：综合
2012-11-14,934124.2352753611,0.0,CRB现货指数：综合
2012-11-15,937549.0900065252,0.0,CRB现货指数：综合
2012-11-16,933478.405526056,0.0,CRB现货指数：综合
2012-11-19,931266.9278996473,0.0,CRB现货指数：综合
2012-11-20,933771.9645030128,0.0,CRB现货指数：综合
2012-11-21,933908.9586922594,0.0,CRB现货指数：综合
2012-11-22,933908.9586922594,0.0,CRB现货指数：综合
2012-11-23,934417.794252318,0.0,CRB现货指数：综合
2012-11-26,935963.8715309578,0.0,CRB现货指数：综合
2012-11-27,940836.9505484425,0.0,CRB现货指数：综合
2012-11-28,941228.3625177185,0.0,CRB现货指数：综合
2012-11-29,943713.8285226203,0.0,CRB现货指数：综合
2012-11-30,946179.7239290584,0.0,CRB现货指数：综合
2012-12-03,945631.7471720722,0.0,CRB现货指数：综合
2012-12-04,945553.4647782169,0.0,CRB现货指数：综合
2012-12-05,953831.8279284019,0.0,CRB现货指数：综合
2012-12-06,952364.0330436174,0.0,CRB现货指数：综合
2012-12-07,948234.6367677568,0.0,CRB现货指数：综合
2012-12-10,947627.9482153791,0.0,CRB现货指数：综合
2012-12-11,948215.0661692929,0.0,CRB现货指数：综合
2012-12-12,950778.81456805,0.0,CRB现货指数：综合
2012-12-13,946962.5478676101,0.0,CRB现货指数：综合
2012-12-14,949780.7140463965,0.0,CRB现货指数：综合
2012-12-17,949937.2788341069,0.0,CRB现货指数：综合
2012-12-18,950132.9848187448,0.0,CRB现货指数：综合
2012-12-19,951131.0853403982,0.0,CRB现货指数：综合
2012-12-20,950406.9731972378,0.0,CRB现货指数：综合
2012-12-21,950191.696614136,0.0,CRB现货指数：综合
2012-12-24,947862.7953969445,0.0,CRB现货指数：综合
2012-12-25,947862.7953969445,0.0,CRB现货指数：综合
2012-12-26,947901.9365938721,0.0,CRB现货指数：综合
2012-12-27,946473.2829060152,0.0,CRB现货指数：综合
2012-12-28,945944.8767474928,0.0,CRB现货指数：综合
2012-12-31,945944.8767474928,0.0,CRB现货指数：综合
2013-01-04,945944.8767474928,0.0,CRB现货指数：综合
2013-01-07,946062.3003382755,0.0,CRB现货指数：综合
2013-01-08,943870.3933103306,0.0,CRB现货指数：综合
2013-01-09,945592.6059751444,0.0,CRB现货指数：综合
2013-01-10,949389.3020771205,0.0,CRB现货指数：综合
2013-01-11,948763.0429262791,0.0,CRB现货指数：综合
2013-01-14,949898.1376371791,0.0,CRB现货指数：综合
2013-01-15,951522.4973096739,0.0,CRB现货指数：综合
2013-01-16,950720.1027726585,0.0,CRB现货指数：综合
2013-01-17,950680.9615757308,0.0,CRB现货指数：综合
2013-01-18,953949.2515191844,0.0,CRB现货指数：综合
2013-01-21,953949.2515191844,0.0,CRB现货指数：综合
2013-01-22,959644.2956721486,0.0,CRB现货指数：综合
2013-01-23,953636.1219437637,0.0,CRB现货指数：综合
2013-01-24,960329.2666183814,0.0,CRB现货指数：综合
2013-01-25,953988.392716112,0.0,CRB现货指数：综合
2013-01-28,955260.4816162587,0.0,CRB现货指数：综合
2013-01-29,953518.698352981,0.0,CRB现货指数：综合
2013-01-30,959057.1777182347,0.0,CRB现货指数：综合
2013-01-31,961934.0556924124,0.0,CRB现货指数：综合
2013-02-01,962501.6030478625,0.0,中债综合指数
2013-02-04,962845.0315978187,0.0,中债综合指数
2013-02-05,963289.6605759942,0.0,中债综合指数
2013-02-06,963518.1776719728,0.0,中债综合指数
2013-02-07,963759.7528877215,0.0,中债综合指数
2013-02-08,964124.7273352986,0.0,中债综合指数
2013-02-18,965580.0547836877,0.0,中债综合指数
2013-02-19,965928.0536755637,0.0,中债综合指数
2013-02-20,966599.8939377406,0.0,中债综合指数
2013-02-21,966977.926505088,0.0,中债综合指数
2013-02-22,967133.9710363419,0.0,中债综合指数
2013-02-25,967333.1073628374,0.0,中债综合指数
2013-02-26,966958.992231421,0.0,中债综合指数
2013-02-27,967095.4495830198,0.0,中债综合指数
2013-02-28,967058.2339416748,0.0,中债综合指数
2013-03-01,967256.7173621817,0.0,CRB现货指数：综合
2013-03-04,968249.8773125346,0.0,CRB现货指数：综合
2013-03-05,968675.5172912574,0.0,CRB现货指数：综合
2013-03-06,967986.3858971349,0.0,CRB现货指数：综合
2013-03-07,969587.6029599489,0.0,CRB现货指数：综合
2013-03-08,974776.3569862831,0.0,CRB现货指数：综合
2013-03-11,976154.6197745282,0.0,CRB现货指数：综合
2013-03-12,976742.4083165737,0.0,CRB现货指数：综合
2013-03-13,976945.0940207274,0.0,CRB现货指数：综合
2013-03-14,979701.6195972175,0.0,CRB现货指数：综合
2013-03-15,979154.3681960026,0.0,CRB现货指数：综合
2013-03-18,974573.6712821294,0.0,CRB现货指数：综合
2013-03-19,976316.768337851,0.0,CRB现货指数：综合
2013-03-20,976174.8883449435,0.0,CRB现货指数：综合
2013-03-21,976641.065464497,0.0,CRB现货指数：综合
2013-03-22,976093.814063282,0.0,CRB现货指数：综合
2013-03-25,977451.8082811116,0.0,CRB现货指数：综合
2013-03-26,979478.6653226485,0.0,CRB现货指数：综合
2013-03-27,978039.5968231574,0.0,CRB现货指数：综合
2013-03-28,972445.4713885158,0.0,CRB现货指数：综合
2013-03-29,972445.4713885158,0.0,CRB现货指数：综合
2013-04-01,970398.3457765636,0.0,CRB现货指数：综合
2013-04-02,970013.2429386716,0.0,CRB现货指数：综合
2013-04-03,970013.2429386716,0.0,CRB现货指数：综合
2013-04-08,968817.397284165,0.0,CRB现货指数：综合
2013-04-09,971553.6542902396,0.0,CRB现货指数：综合
2013-04-10,967398.5973550893,0.0,CRB现货指数：综合
2013-04-11,971695.5342831473,0.0,CRB现货指数：综合
2013-04-12,969607.8715303643,0.0,CRB现货指数：综合
2013-04-15,962392.2604624934,0.0,CRB现货指数：综合
2013-04-16,964946.1003348297,0.0,CRB现货指数：综合
2013-04-17,961723.3976387862,0.0,CRB现货指数：综合
2013-04-18,965027.1746164912,0.0,CRB现货指数：综合
2013-04-19,965675.7688697829,0.0,CRB现货指数：综合
2013-04-22,963689.4489690767,0.0,CRB现货指数：综合
2013-04-23,958176.3978160968,0.0,CRB现货指数：综合
2013-04-24,958926.3349214654,0.0,CRB现货指数：综合
2013-04-25,963486.7632649231,0.0,CRB现货指数：综合
2013-04-26,962959.7804341236,0.0,CRB现货指数：综合
2013-05-02,965858.1860035211,0.0,CRB现货指数：综合
2013-05-03,967763.4316225658,0.0,CRB现货指数：综合
2013-05-06,962676.0204483084,0.0,CRB现货指数：综合
2013-05-07,965918.9917147673,0.0,CRB现货指数：综合
2013-05-08,967418.8659255045,0.0,CRB现货指数：综合
2013-05-09,966081.1402780901,0.0,CRB现货指数：综合
2013-05-10,962270.649040001,0.0,CRB现货指数：综合
2013-05-13,964277.2375111224,0.0,CRB现货指数：综合
2013-05-14,963162.4661382771,0.0,CRB现货指数：综合
2013-05-15,961966.6204837705,0.0,CRB现货指数：综合
2013-05-16,960284.3291392949,0.0,CRB现货指数：综合
2013-05-17,960547.8205546947,0.0,CRB现货指数：综合
2013-05-20,961703.1290683707,0.0,CRB现货指数：综合
2013-05-21,961845.0090612783,0.0,CRB现货指数：综合
2013-05-22,960993.7291038327,0.0,CRB现货指数：综合
2013-05-23,959919.4948718182,0.0,CRB现货指数：综合
2013-05-24,959919.4948718182,0.0,CRB现货指数：综合
2013-05-27,959919.4948718182,0.0,CRB现货指数：综合
2013-05-28,959919.4948718182,0.0,CRB现货指数：综合
2013-05-29,959919.4948718182,0.0,CRB现货指数：综合
2013-05-30,958034.517823189,0.0,CRB现货指数：综合
2013-05-31,958581.7692244039,0.0,CRB现货指数：综合
2013-06-03,962128.7690470932,0.0,CRB现货指数：综合
2013-06-04,963405.6889832614,0.0,CRB现货指数：综合
2013-06-05,963648.9118282457,0.0,CRB现货指数：综合
2013-06-06,962432.7976033236,0.0,CRB现货指数：综合
2013-06-07,965837.9174331053,0.0,CRB现货指数：综合
2013-06-13,968067.4601787959,0.0,CRB现货指数：综合
2013-06-14,965229.8603206445,0.0,CRB现货指数：综合
2013-06-17,965310.9346023058,0.0,CRB现货指数：综合
2013-06-18,961601.7862162936,0.0,CRB现货指数：综合
2013-06-19,965087.9803277367,0.0,CRB现货指数：综合
2013-06-20,957730.4892669582,0.0,CRB现货指数：综合
2013-06-21,957730.4892669582,0.0,CRB现货指数：综合
2013-06-24,959554.6606043414,0.0,CRB现货指数：综合
2013-06-25,955115.8436833759,0.0,CRB现货指数：综合
2013-06-26,952420.1238181319,0.0,CRB现货指数：综合
2013-06-27,949927.0896570417,0.0,CRB现货指数：综合
2013-06-28,948812.3182841964,0.0,CRB现货指数：综合
2013-07-01,951062.1296003023,0.0,CRB现货指数：综合
2013-07-02,952643.0780927009,0.0,CRB现货指数：综合
2013-07-03,957021.0893024204,0.0,CRB现货指数：综合
2013-07-04,957021.0893024204,0.0,CRB现货指数：综合
2013-07-05,951609.3810015172,0.0,CRB现货指数：综合
2013-07-08,952967.3752193468,0.0,CRB现货指数：综合
2013-07-09,954568.5922821609,0.0,CRB现货指数：综合
2013-07-10,956291.4207674671,0.0,CRB现货指数：综合
2013-07-11,956291.4207674671,0.0,CRB现货指数：综合
2013-07-12,951953.9466985784,0.0,CRB现货指数：综合
2013-07-15,948548.8268687966,0.0,CRB现货指数：综合
2013-07-16,949866.2839457954,0.0,CRB现货指数：综合
2013-07-17,949197.4211220883,0.0,CRB现货指数：综合
2013-07-18,952825.4952264392,0.0,CRB现货指数：综合
2013-07-19,954183.4894442688,0.0,CRB现货指数：综合
2013-07-22,956271.1521970517,0.0,CRB现货指数：综合
2013-07-23,952825.4952264392,0.0,CRB现货指数：综合
2013-07-24,953352.4780572387,0.0,CRB现货指数：综合
2013-07-25,953007.9123601775,0.0,CRB现货指数：综合
2013-07-26,949217.6896925037,0.0,CRB现货指数：综合
2013-07-29,947028.684087644,0.0,CRB现货指数：综合
2013-07-30,945488.272736076,0.0,CRB现货指数：综合
2013-07-31,948467.7525871351,0.0,CRB现货指数：综合
2013-08-01,948467.7525871351,0.0,中债综合指数
2013-08-02,949236.4805809292,0.0,中债综合指数
2013-08-05,949344.8503145968,0.0,中债综合指数
2013-08-06,949168.6702797455,0.0,中债综合指数
2013-08-07,948432.2630837118,0.0,中债综合指数
2013-08-08,946974.6584788259,0.0,中债综合指数
2013-08-09,946321.9051122903,0.0,中债综合指数
2013-08-12,945908.7058938617,0.0,中债综合指数
2013-08-13,943798.34792244,0.0,中债综合指数
2013-08-14,942562.5527139498,0.0,中债综合指数
2013-08-15,941553.6368309158,0.0,中债综合指数
2013-08-16,941493.4314233229,0.0,中债综合指数
2013-08-19,940746.8843691682,0.0,中债综合指数
2013-08-20,939133.3794456727,0.0,中债综合指数
2013-08-21,939533.9038414502,0.0,中债综合指数
2013-08-22,939558.61974562,0.0,中债综合指数
2013-08-23,940547.2559124121,0.0,中债综合指数
2013-08-26,941402.1727002342,0.0,中债综合指数
2013-08-27,941570.1141003623,0.0,中债综合指数
2013-08-28,941018.1255739034,0.0,中债综合指数
2013-08-29,940859.6902907636,0.0,中债综合指数
2013-08-30,940945.2453436592,0.0,中债综合指数
2013-09-02,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-03,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-04,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-05,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-06,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-09,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-10,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-11,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-12,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-13,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-16,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-17,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-18,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-23,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-24,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-25,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-26,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-27,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-09-30,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-08,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-09,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-10,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-11,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-14,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-15,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-16,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-17,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-18,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-21,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-22,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-23,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-24,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-25,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-28,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-29,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-30,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-10-31,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-01,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-04,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-05,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-06,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-07,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-08,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-11,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-12,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-13,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-14,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-15,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-18,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-19,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-20,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-21,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-22,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-25,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-26,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-27,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-28,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-11-29,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-12-02,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-12-03,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-12-04,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-12-05,941024.4629852291,0.0,定期存款利率：3个月（月）
2013-12-06,941024.4629852291,0.0,定期存款利率：3个月（月）
